醫事機構代碼,醫事機構名稱,醫事機構地址,經度,緯度,醫事機構電話,廠牌項目,快篩試劑截至目前結餘存貨數量,來源資料時間,備註
5917063725,永旭大藥局,臺中市西屯區逢甲路９２號１樓,120.6439,24.17883,(04)27087952,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,5／6起實名快篩，星期一到五早上10點開始，星期六日中午12點開始排隊販售。
5917071781,吉運藥局,臺中市南屯區南屯里黎明路１段１１３５號,120.6382,24.14047,(04)23834755,羅氏家用新冠病毒抗原自我檢測套組,50,2022/05/09 08:09:02,固定周一到周六，早上8:00賣實名制快篩。不發號碼牌
5917071996,乾生大藥局,臺中市南屯區大業路９５號,120.6524,24.15336,(04)23281277,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,09:00
5917072313,大業藥局,臺中市南屯區大業路５７１號１樓,120.6361,24.15347,(04)22516715,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,週一至週六早上10點  快篩試劑開賣
5917072564,恒安藥局,臺中市南屯區南屯路２段１１９號,120.652,24.13585,(04)24722887,羅氏家用新冠病毒抗原自我檢測套組,5,2022/05/09 08:09:02,5／7快篩試劑下午3:00開始販售，5／9（一）起快篩試劑早上8:30開始販售
5917080137,日盛藥局,臺中市北屯區東山路一段１４２-１１號,120.7036,24.16934,(04)24360810,羅氏家用新冠病毒抗原自我檢測套組,11,2022/05/09 08:09:02,每天（不含星期日）早上9點開始發售快篩，售完為止，歡迎洽購。
5917080342,弘光藥局,臺中市北屯區太原路三段４５８號１樓,120.6951,24.16476,(04)22342999,羅氏家用新冠病毒抗原自我檢測套組,18,2022/05/09 08:09:02,早上7:30開始販賣防疫口罩（全年無休）
5917080593,崇安藥局,臺中市北屯區四民里昌平路二段５４－３號１樓,120.6831,24.19198,(04)24221929,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,實名制快篩周一至周日08:15發號碼牌
5917080888,大華藥局,臺中市北屯區熱河路２段１０９號１樓,120.6873,24.17054,(04)22331721,羅氏家用新冠病毒抗原自我檢測套組,44,2022/05/09 08:09:02,週一至週五1830-2030販售快篩，週六1430-1600販售快篩。週六晚上及週日全天休診。
5917082444,杏城藥局,臺中市北屯區崇德路２段２９２、２９４號,120.686,24.17596,(04)22464676,羅氏家用新冠病毒抗原自我檢測套組,46,2022/05/09 08:09:02,雙周的星期日休息，快篩開賣時間9點，假日10點
5917082882,世富藥局,臺中市北屯區北屯路２９９－３號１樓,120.6961,24.16825,(04)22317085,羅氏家用新冠病毒抗原自我檢測套組,91,2022/05/09 08:09:02,營業早上08:00-12:00，下午15:00-21:00.星期六晚上休息.星期日休息
5917083012,佳家社區藥局,臺中市北屯區松義街１６８號,120.6984,24.18446,(04)22411678,羅氏家用新冠病毒抗原自我檢測套組,62,2022/05/09 08:09:02,｛快篩早上8點販售｝ 藥局營業時間8:30~22:00，週日下午公休.
5917083058,福益藥局,臺中市北屯區東山路１段１８８－７號,120.7093,24.17085,(04)24367031,羅氏家用新冠病毒抗原自我檢測套組,6,2022/05/09 08:09:02,快篩販售時間:   7:00開始~售完為止（星期日休息）
5917083101,北屯德康藥局,臺中市北屯區四平路４６９號１樓,120.681,24.19161,(04)24223378,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,每天早上9點30分發售口罩；前往領藥前先電話洽詢
5921010072,統一藥局,臺南市東區中西里東門路１段２９１號,120.2186,22.98683,(06)2376638,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/09 08:09:02,早上9點到晚間9點半  星期日休假
5921010429,乙田藥局,臺南市東區東明里怡東路３０號,120.2278,22.99109,(06)2359303,羅氏家用新冠病毒抗原自我檢測套組,50,2022/05/09 08:09:02,無
5921010992,光明宜康保健藥局,臺南市東區光明街３６之２號１樓,120.2282,22.9989,(06)2376448,羅氏家用新冠病毒抗原自我檢測套組,23,2022/05/09 08:09:02,快篩劑販售時間：星期一~日8：00，採現場排隊無號碼牌
5921012398,慈惠藥局,臺南市東區前鋒路２７號,120.2126,22.98989,(06)2760746,羅氏家用新冠病毒抗原自我檢測套組,16,2022/05/09 08:09:02,快篩販售時間:星期一到星期六早上7:45起至售完為止
5921012683,連春藥局,臺南市東區莊敬路１５號,120.2326,22.99335,(06)2083685,羅氏家用新冠病毒抗原自我檢測套組,53,2022/05/09 08:09:02,早上8／30開始銷售
5921012870,麗生藥師藥局,臺南市東區崇德路５６５號,120.2276,22.97294,(06)3356868,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,快篩實名制販售時間14:30-16:00
5921020096,豐陽藥局,臺南市南區文南里文南路１１５號,120.1898,22.98481,(06)2610628,羅氏家用新冠病毒抗原自我檢測套組,60,2022/05/09 08:09:02,週一至週日08:00 開始營業及販售防疫快篩試劑，售完為止.
5921020210,興泰藥局,臺南市南區金華路一段１６５號,120.1897,22.96557,(06)2653638,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,星期一到星期六早上8點開始.售完為止
5921020256,久芳藥局,臺南市南區喜樹路３４０巷１６６號,120.1761,22.94113,(06)2625209,羅氏家用新冠病毒抗原自我檢測套組,15,2022/05/09 08:09:02,防疫口罩發放上午八點至下午八點
5921020425,日大中西藥局,臺南市南區永興一街３２號,120.1927,22.9659,(06)2612817,羅氏家用新冠病毒抗原自我檢測套組,51,2022/05/09 08:09:02,每日08:00~21:30
5921021708,為仁藥師藥局,臺南市南區大同路二段１０６號,120.2123,22.98022,(06)2139376,羅氏家用新冠病毒抗原自我檢測套組,66,2022/05/09 08:09:02,實名制快篩試劑每日上午8:05販售
5921040221,好鄰居藥局,臺南市北區西華里公園路１２８號２樓７室,120.2076,22.99889,(06)2219015,羅氏家用新冠病毒抗原自我檢測套組,51,2022/05/09 08:09:02,固定星期一至星期六8:30開始販賣快篩，星期天早上9:00開始販賣快篩
5921040276,全一藥局,臺南市北區大豐里和緯路四段９５巷３８號,120.1912,23.0076,(06)2580021,羅氏家用新冠病毒抗原自我檢測套組,33,2022/05/09 08:09:02,快篩實名制，每天上午07:50開始販售（週日有）
5921040409,華成藥局,臺南市北區華興里南園街１１１號,120.2257,23.00757,(06)2344553,羅氏家用新冠病毒抗原自我檢測套組,2,2022/05/09 08:09:02,無
5921040481,眾安藥局,臺南市北區文元里文賢路１０３４號,120.1938,23.0153,(06)2588339,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,星期一~六，上午10點下午9點.（星期日休假）快篩劑販售上午10點起
5921041924,芳鄰藥局,臺南市北區公園北路１５２號,120.2084,23.00521,(06)2811101,羅氏家用新冠病毒抗原自我檢測套組,23,2022/05/09 08:09:02,營業時間早上九點~晚上九點
5921042118,欣平藥局,臺南市北區勝利路４２５號,120.2188,23.00482,(06)2354293,羅氏家用新冠病毒抗原自我檢測套組,49,2022/05/09 08:09:02,固定周一到周六早上8:00開始販售快篩實名制售完為止
5921050076,千代藥局,臺南市中西區民生路一段６０號１樓,120.2034,22.99337,(06)2256895,羅氏家用新冠病毒抗原自我檢測套組,73,2022/05/09 08:09:02,快篩試劑實名制:星期1~6下午一點至三點販售（星期日當日貨到開始販售）
5921050138,金德藥局,臺南市中西區府前路１段３３號,120.2108,22.98881,(06)2149082,羅氏家用新冠病毒抗原自我檢測套組,72,2022/05/09 08:09:02,星期一-日08:00-23:00
5921051582,丞功藥局,臺南市中西區成功路３１號,120.2095,22.99747,(06)2287641,羅氏家用新冠病毒抗原自我檢測套組,56,2022/05/09 08:09:02,星期一-六08:00-售完
5921060161,仲宏藥局,臺南市安南區淵中里安中路３段４３１號,120.1737,23.05,(06)2567798,羅氏家用新冠病毒抗原自我檢測套組,65,2022/05/09 08:09:02,星期一~星期六08:00-22:00 星期日:公休
5921060385,樂成藥局,臺南市安南區安和路一段１５９巷８３號,120.2115,23.03032,(06)2568576,羅氏家用新冠病毒抗原自我檢測套組,6,2022/05/09 08:09:02,無
5921061668,新資生藥師藥局,臺南市安南區城北路５２號１樓,120.1309,23.06296,(06)2571153,羅氏家用新冠病毒抗原自我檢測套組,61,2022/05/09 08:09:02,星期一~星期六早上.快篩販售8點到10點止
5921071226,康活藥局,臺南市安平區健康三街１８６號,120.1686,22.98883,(06)2936483,羅氏家用新冠病毒抗原自我檢測套組,4,2022/05/09 08:09:02,快篩晚上18:00開賣.
5921080010,羽田藥局,臺南市中西區府前路一段２１４號,120.205,22.98913,(06)2214066,羅氏家用新冠病毒抗原自我檢測套組,6,2022/05/09 08:09:02,週一至週六09:00起依序販售實名制快篩，售完為止。周日停止販售。
5922010405,信輝藥局,嘉義市東區安寮里吳鳳南路３５３號,120.4553,23.4643,(05)2252415,羅氏家用新冠病毒抗原自我檢測套組,55,2022/05/09 08:09:02,5／6（五）起每天早上08:00開始販售~售完為止
5922010441,穎川保健藥局,嘉義市東區仁武里中山路２０４號,120.4517,23.48096,(05)2223609,羅氏家用新冠病毒抗原自我檢測套組,17,2022/05/09 08:09:02,固定周一到周日07:00開始快篩賣
5922010496,乙展藥局,嘉義市東區蘭井里蘭井街７０號,120.4551,23.47807,(05)2279556,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/09 08:09:02,快篩07:10開始至售完（星期日不定期休息）
5922010736,全民藥局,嘉義市東區新店里林森東路２８９ 號,120.4665,23.49007,(05)2777900,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,實名制快篩試劑：週一至週六，早上 8：20開始販售。週日店休。
5922012285,聖安藥局,嘉義市東區仁武里民權路３６５號１樓,120.4506,23.48235,(05)2222941,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,每日8:30開始發放，每週四休息.
5922012712,誠泰藥師藥局,嘉義市東區安寮里興業東路５６號１樓,120.4555,23.46932,(05)2168905,羅氏家用新冠病毒抗原自我檢測套組,54,2022/05/09 08:09:02,快篩實名制早上8點開始販售
5922012721,仁藥集藥局,嘉義市東區太平里新生路５３９號,120.4582,23.49167,(05)2755533,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,8:30-11:00收健保卡，14:00發快篩
5922012874,德風藥局,嘉義市東區仁義里台林街１０８－４號１樓,120.4547,23.49514,(05)2716233,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,週一至六 上午8:30開賣 周日下午5:30開賣
5922012909,昱安藥局,嘉義市東區成仁街１８０號,120.4521,23.48057,(05)2252395,羅氏家用新冠病毒抗原自我檢測套組,8,2022/05/09 08:09:02,購買時段星期（一）至（六）下午4:00-5:00
5922013059,杏光藥局,嘉義市東區保健街１４７號附４,120.4492,23.50036,(05)2745642,羅氏家用新冠病毒抗原自我檢測套組,43,2022/05/09 08:09:02,週一至週五 下午1:00~5:00 現場排隊，無號碼牌（ （六日及國定假日停售）
5922013148,後庄弘安藥局,嘉義市東區吳鳳南路２９８號１樓,120.4587,23.4566,(05)2305678,羅氏家用新冠病毒抗原自我檢測套組,69,2022/05/09 08:09:02,無
5922013175,森活中西藥局,嘉義市東區吳鳳北路２０８號一樓,120.4533,23.47931,(05)2288518,羅氏家用新冠病毒抗原自我檢測套組,4,2022/05/09 08:09:02,8:30開始發放號碼牌，12:00~14:00領取快篩
5922020063,弘安藥局,嘉義市西區文化路２７７號,120.4486,23.48383,(05)2259000,羅氏家用新冠病毒抗原自我檢測套組,56,2022/05/09 08:09:02,營業時間 08:00-22:00 週一~週日販售快篩時間08:00-售罄；請自備零錢（面額500、1000不找零）
5922020116,興業藥局,嘉義市西區福民里興業西路３８１號,120.4366,23.46751,(05)2861880,羅氏家用新冠病毒抗原自我檢測套組,10,2022/05/09 08:09:02,依到貨時間  售完為止
5922020303,新宏祥藥局,嘉義市西區湖內里民生南路５７４號,120.4427,23.45504,(05)2355588,羅氏家用新冠病毒抗原自我檢測套組,20,2022/05/09 08:09:02,羅氏家用快篩:每日早上8點開始販售.售完為止
5922020358,泰春藥局,嘉義市西區學圃里民生北路６６號,120.4468,23.47543,(05)2224118,羅氏家用新冠病毒抗原自我檢測套組,65,2022/05/09 08:09:02,快篩試劑販售時間：早上9點至晚上9點
5922020376,勝華藥局,嘉義市西區垂楊路６２３號,120.4375,23.4726,(05)2856642,羅氏家用新冠病毒抗原自我檢測套組,40,2022/05/09 08:09:02,週一至週六早上 8:00開始販售快篩試劑.週日休息.
5922020483,逢春藥局,嘉義市西區竹圍里北興街４１７號,120.4348,23.48739,(05)2326990,羅氏家用新冠病毒抗原自我檢測套組,68,2022/05/09 08:09:02,快篩:週一至週六，早上8點開始 售完為止
5922020661,大正藥局,嘉義市西區書院里民族路７０２號,120.4435,23.47554,(05)2285812,羅氏家用新冠病毒抗原自我檢測套組,20,2022/05/09 08:09:02,早上8:00開始販售~售完為止 !
5922020769,安麗藥師藥局,嘉義市西區車店里廣州街２０６號,120.4302,23.46519,(05)2352395,羅氏家用新冠病毒抗原自我檢測套組,58,2022/05/09 08:09:02,快篩販售時間上午9點開始，現場排隊，售完為止。六、日休息。
5922020812,海鴻藥師藥局,嘉義市西區民生南路５５２號,120.4433,23.45878,(05)2837758,羅氏家用新冠病毒抗原自我檢測套組,57,2022/05/09 08:09:02,固定每日上午8 : 00 直接排隊發放
5922020858,大統藥局,嘉義市西區慶安里北興街１３６號,120.4421,23.48389,(05)2330230,羅氏家用新冠病毒抗原自我檢測套組,77,2022/05/09 08:09:02,5月8日預約登記已滿.有預約的民眾請於上午9:00-12:00領取
5922020894,平良藥局,嘉義市西區致遠里興業西路８４號１樓,120.4443,23.46856,(05)2235220,羅氏家用新冠病毒抗原自我檢測套組,1,2022/05/09 08:09:02,下午3點開賣快篩
5922020938,仁愛弘安藥局,嘉義市西區仁愛路３９３號１樓,120.442,23.47654,(05)2239000,羅氏家用新冠病毒抗原自我檢測套組,59,2022/05/09 08:09:02,早上八點開賣，賣完為止
5922020974,嚴昔志藥局,嘉義市西區新民路７８５號１樓,120.4396,23.4706,(05)2853991,羅氏家用新冠病毒抗原自我檢測套組,45,2022/05/09 08:09:02,無
5922028925,健安藥局,嘉義市西區民族路６２６號,120.4452,23.4757,(05)2281219,羅氏家用新冠病毒抗原自我檢測套組,65,2022/05/09 08:09:02,口罩:星期一至星期六9點-12點，15點-21點
592202A054,萬泰藥師藥局,嘉義市西區民族路４９４號,120.449,23.47605,(05)2168605,羅氏家用新冠病毒抗原自我檢測套組,71,2022/05/09 08:09:02,快篩實名制8:00開始販售
592202A296,秉原藥局,嘉義市西區書院里民族路７００號,120.4435,23.47554,(05)2285811,羅氏家用新冠病毒抗原自我檢測套組,11,2022/05/09 08:09:02,早上8:00開始販售~售完為止!
592202A349,力健藥局,嘉義市西區文化路５９１號,120.4443,23.49355,(05)2323217,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,營業時間為早上8:00至中午13:00，下午2:30至晚上9:30，口罩發放從早上8:30至售完為止
592202A358,國豐藥局,嘉義市西區北興街２４５－２號１樓,120.4386,23.4854,(05)2318473,羅氏家用新冠病毒抗原自我檢測套組,78,2022/05/09 08:09:02,週一至週六上午10:00開始販售，無號碼牌（週六下午及例假日停售）
