醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼
1132071036,長庚醫療財團法人桃園長庚紀念醫院,醫院,03 -3196200,桃園市龜山區頂湖路123號、123之1號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,住院安寧療護,復健－聽力檢查業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,兒童牙齒預防保健,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,耳鼻喉科,眼科,皮膚科,神經科,精神科,復健科,整形外科,急診醫學科,牙科,齒顎矯正科,兒童牙科,中醫一般科,麻醉科,核子醫學科,放射診斷科,解剖病理科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,急診全年無休，門診開診日及開診科別依本院全球資訊網之網路掛號服務公告為準,68000
1133060019,天主教仁慈醫療財團法人仁慈醫院,綜合醫院,03 -5993500,新竹縣湖口鄉孝勢村忠孝路29號,北區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－聽力語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,居家照護,分娩,精神病患者居家照護,兒童牙齒預防保健,婦女乳房檢查,精神科日間住院治療,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,眼科,精神科,復健科,職業醫學科,急診醫學科,牙科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,國定例假日開放半天門診，服務科別為內外(骨)婦產、兒科,10004
1134010022,宜蘭仁愛醫療財團法人宜蘭仁愛醫院,綜合醫院,03 -9321888,宜蘭縣宜蘭市中山路2段260號,臺北業務組,地區醫院,"門診診療,住院診療,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,急診醫學科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,24小時提供急診服務,10002
1134050026,天主教靈醫會醫療財團法人礁溪杏和醫院,醫院,03 -9886996,宜蘭縣礁溪鄉礁溪路4段129號,臺北業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,口腔黏膜檢查,定量免疫法糞便潛血檢查","不分科,家醫科,內科,外科,骨科,眼科,復健科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,有提供急診服務,10002
1134070019,宜蘭員山醫療財團法人宜蘭員山醫院,慢性醫院,03 -9220292,宜蘭縣員山鄉深溝村尚深路91號,臺北業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,門診診療,住院診療,血液透析,成人預防保健,精神病患者居家照護","內科,精神科,復健科,中醫一般科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上休診、星期二晚上休診、星期三晚上休診、星期四晚上休診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,10002
1137010051,彰化基督教醫療財團法人漢銘基督教醫院,醫院,04 -7113456,彰化縣彰化市中山路一段366號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,義肢業務,婦女乳房檢查,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,眼科,復健科,急診醫學科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,111年4月5日門診停診急診照常服務,10007
1137020520,彰化基督教醫療財團法人鹿港基督教醫院,綜合醫院,04 -7779595,彰化縣鹿港鎮中正路480號、永安二路37號、安福街45號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－聽力檢查業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,精神病患者居家照護,兒童牙齒預防保健,婦女乳房檢查,精神科日間住院治療,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,神經科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射線科,放射腫瘤科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,急診24小時服務,10007
1137050019,彰化基督教醫療財團法人員林基督教醫院,綜合醫院,04 -8381456,彰化縣員林市莒光路456號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,神經外科,泌尿科,耳鼻喉科,眼科,神經科,精神科,復健科,急診醫學科,牙科,麻醉科,放射診斷科,解剖病理科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,10007
1137080017,彰化基督教醫療財團法人二林基督教醫院,綜合醫院,04 -8952031,彰化縣二林鎮南光里大成路一段558號、安和街40巷28號2樓,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,分娩,兒童牙齒預防保健,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,兒科,婦產科,骨科,泌尿科,神經科,精神科,復健科,急診醫學科,牙科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,急診全年無休,10007
1138010019,彰化基督教醫療財團法人南投基督教醫院,綜合醫院,049-2225595,南投縣南投市中興路870號,中區業務組,地區醫院,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療,住院診療,血液透析,兒童預防保健,成人預防保健,婦女子宮頸抹片檢查,孕婦產檢,婦女乳房檢查,腹膜透析業務,口腔黏膜檢查,定量免疫法糞便潛血檢查","家醫科,內科,外科,骨科,泌尿科,眼科,神經科,復健科,急診醫學科,中醫一般科,麻醉科,放射診斷科",,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,有提供急診服務,10008
